1337	37862	9.10	1.9	13.1	18.1
1338	37863	3.20	2.5	12.4	18.6
1339	37864	0.14	2.2	10	17.8
1340	37865	2.99	1.6	10.6	16.3
1341	37866	1.66	2.1	10.2	18.9
1342	37867	0.00	2.6	7.9	20.3
1343	37868	0.00	3.0	9.9	22
1344	37869	0.20	2.3	10.4	23
1345	37870	0.67	2.2	15.4	22
1346	37871	0.00	1.7	11.6	19.1
1347	37872	0.00	1.8	9.9	20.8
1348	37873	0.17	2.0	9.9	20.4
1349	37874	8.14	1.4	12.8	17.7
1350	37875	1.04	2.0	10.5	18.4
1351	37876	2.37	1.6	12.6	18.7
1352	37877	0.00	2.6	9.8	19.9
1353	37878	0.00	2.6	8.4	20.7
1354	37879	0.00	2.2	9.3	22.8
1355	37880	0.00	2.1	10.4	25.5
1356	37881	0.00	2.8	12.1	25.8
1357	37882	0.00	3.5	14.7	27.4
1358	37883	0.00	2.8	12.8	27.6
1359	37884	0.00	3.1	11.5	29.7
1360	37885	0.00	3.4	14.4	28.3
1361	37886	7.39	3.4	12.3	24.5
1362	37887	0.37	2.0	9.1	15.5
1363	37888	0.00	1.7	5.7	17
1364	37889	0.00	2.2	4.8	18.5
1365	37890	0.00	1.5	7.1	16.8
1366	37891	0.75	1.4	11	18.5
1367	37892	4.23	1.2	11.3	16.5
1368	37893	0.00	1.7	9.2	17.6
1369	37894	0.00	2.4	7.6	18.8
1370	37895	9.38	1.0	9	13.1
1371	37896	0.00	1.4	12.2	18.2
1372	37897	4.74	0.8	13.5	15.4
1373	37898	2.55	1.5	9.3	13.6
1374	37899	8.45	1.1	5.3	11.8
1375	37900	6.54	1.4	4.6	14.4
1376	37901	8.80	1.6	7.9	11.8
1377	37902	2.53	1.4	5.7	16.1
1378	37903	0.00	1.4	10.9	17.6
1379	37904	2.70	1.2	11.3	17.1
1380	37905	0.00	1.3	9.4	15.5
1381	37906	0.00	1.4	5.9	14.8
1382	37907	0.00	1.4	6.3	13.6
1383	37908	0.00	1.8	6.4	13.5
1384	37909	0.00	1.8	3.1	13.1
1385	37910	0.00	1.9	3.9	13.3
1386	37911	0.00	1.6	2.1	12.4
1387	37912	0.00	1.6	1.8	13.8
1388	37913	0.00	1.0	0.5	10.2
1389	37914	0.06	1.0	4	11
1390	37915	0.00	0.6	4.2	8.3
1391	37916	0.00	0.8	2.4	10.1
1392	37917	0.00	1.5	2	7.1
1393	37918	7.22	0.5	-2.7	6.6
1394	37919	2.73	0.8	0	9.2
1395	37920	0.06	0.7	3.9	10.3
1396	37921	0.00	0.6	-0.7	8.3
1397	37922	0.00	0.5	-1.6	10.1
1398	37923	0.46	0.8	0.3	8.3
1399	37924	7.98	0.6	5.9	9.6
1400	37925	1.28	0.6	6.1	11.6
1401	37926	3.66	0.4	6.1	9.3
1402	37927	8.12	0.8	5.3	12.4
1403	37928	3.76	1.1	9.9	13.4
1404	37929	0.00	0.6	7.4	10.7
1405	37930	0.00	0.7	7	14.5
1406	37931	0.00	0.7	5.5	15.5
1407	37932	0.00	0.9	4	10.4
1408	37933	0.00	0.8	4	9
1409	37934	0.06	0.6	2.1	10.7
1410	37935	0.00	0.3	6	11.3
1411	37936	0.00	0.3	2.8	10.2
1412	37937	2.48	0.3	2.9	9.2
1413	37938	0.06	0.4	4.5	11.7
1414	37939	0.43	0.5	6.1	9.4
1415	37940	2.91	0.6	6.1	11
1416	37941	4.22	0.2	3.6	7
1417	37942	3.58	0.4	2.2	9
1418	37943	0.13	0.3	8.3	13.5
1419	37944	0.00	0.4	11	12.8
1420	37945	0.40	0.3	7.6	11
1421	37946	2.90	0.4	7.6	11
1422	37947	1.06	0.6	9.3	14.9
1423	37948	4.27	0.6	11.8	14.3
1424	37949	0.64	0.3	7.7	12.7
1425	37950	1.68	0.3	5.5	9.6
1426	37951	3.20	0.7	7	10.8
1427	37952	0.26	0.2	2.3	6.5
1428	37953	0.00	0.3	0.4	4
1429	37954	3.40	0.4	1.3	6
1430	37955	10.95	0.5	5.5	9.7
1431	37956	0.27	0.4	7.7	12.6
1432	37957	0.00	0.3	6.1	10.1
1433	37958	0.00	0.3	4.1	9.6
1434	37959	0.00	0.2	4.5	5.3
1435	37960	0.14	0.2	3.7	4.5
1436	37961	0.00	0.7	0.2	7
1437	37962	0.00	0.3	-2.2	2
1438	37963	0.00	0.1	-4	4.1
1439	37964	0.00	0.2	-2.5	5.9
1440	37965	0.00	0.2	-3.5	2.6
1441	37966	7.07	0.1	0.9	7.2
1442	37967	9.40	0.2	0.9	10.1
1443	37968	12.20	0.3	10.8	12.8
1444	37969	2.70	0.9	6.1	11.6
1445	37970	5.15	0.7	2.7	5.9
1446	37971	0.50	0.3	2.9	6.7
1447	37972	0.00	0.2	1.6	6.9
1448	37973	0.00	0.1	-0.5	7.4
1449	37974	0.14	0.2	1.5	5.4
1450	37975	4.80	0.6	5.5	10.7
1451	37976	7.93	0.9	4.4	8.3
1452	37977	2.96	0.7	0.7	5.4
1453	37978	8.38	0.2	0	4.2
1454	37979	0.00	0.2	3.3	5.9
1455	37980	1.41	0.2	6.3	8.6
1456	37981	5.92	0.4	5.1	9
1457	37982	6.03	0.7	6.1	9.4
1458	37983	8.00	0.5	3.5	9.1
1459	37984	0.20	0.5	0.9	5.8
1460	37985	0.00	0.2	-0.3	4.1
1461	37986	0.00	0.2	-0.9	2.9
1462	37987	5.37	0.3	-0.9	0.7
1463	37988	0.00	0.2	-4.3	0.3
1464	37989	0.27	0.2	-6.9	-2.8
1465	37990	0.14	0.2	-4.3	4.4
1466	37991	3.73	0.2	2.6	4.8
1467	37992	1.63	0.4	5	8.9
1468	37993	0.00	0.3	5.2	8.6
1469	37994	5.92	0.6	4	7
1470	37995	1.23	0.6	5.3	8.8
1471	37996	2.98	0.3	2	9.2
1472	37997	10.74	1.1	5.6	12
1473	37998	32.24	0.4	4.8	6.9
1474	37999	0.13	0.8	5.5	10.2
1475	38000	13.44	0.6	3.4	6.6
1476	38001	5.85	0.5	1.2	6.9
1477	38002	0.00	1.0	5.3	8.1
1478	38003	0.00	0.5	2.9	5.9
1479	38004	0.26	0.7	0.7	4.6
1480	38005	14.45	0.3	1.6	8.8
1481	38006	0.10	0.5	4.3	9.4
1482	38007	0.03	0.5	2.6	4.2
1483	38008	4.01	0.5	1.1	3.4
1484	38009	3.14	0.3	0.9	4.1
1485	38010	1.32	0.5	3.2	7.7
1486	38011	0.06	0.4	1.4	6.5
1487	38012	0.00	0.4	-0.4	2.4
1488	38013	2.68	0.3	-0.9	2.9
1489	38014	11.29	0.6	-0.4	4
1490	38015	0.16	0.5	-1.1	3.1
1491	38016	0.41	1.1	-0.3	2.7
1492	38017	6.79	1.5	2.2	11.8
1493	38018	6.79	1.2	9.3	11.7
1494	38019	2.85	0.9	10.3	12.6
1495	38020	0.14	1.9	10.5	14.6
1496	38021	0.00	2.0	11.9	16.1
1497	38022	0.00	1.2	11.8	13.3
1498	38023	2.87	1.1	10.3	13.6
1499	38024	1.53	1.6	6.1	10.2
1500	38025	5.20	1.5	3.4	6.8
1501	38026	0.00	0.9	0.4	5.9
1502	38027	3.15	0.7	-1.1	5.7
1503	38028	0.16	0.4	5.7	8.1
1504	38029	0.00	0.5	4.5	7.3
1505	38030	0.00	0.4	5.9	8.9
1506	38031	0.61	0.5	5.3	8.5
1507	38032	0.00	0.5	3.4	8.1
1508	38033	0.00	0.6	-1.1	10.1
1509	38034	1.29	0.4	2	5.3
1510	38035	0.79	0.6	3.4	7.4
1511	38036	0.00	1.0	0	3.9
1512	38037	0.00	1.0	-2.2	3.6
1513	38038	0.00	1.0	-1.6	4.8
1514	38039	0.14	1.0	-0.4	5.7
1515	38040	0.41	0.9	-0.6	4.5
1516	38041	6.54	0.9	-1.1	5.6
1517	38042	1.96	0.7	-0.9	2.8
1518	38043	2.87	0.9	-2.6	3.9
1519	38044	0.39	0.7	-1.9	3
1520	38045	0.00	0.7	-2.2	5.3
1521	38046	0.00	0.7	-4.1	3.9
1522	38047	0.00	0.9	-3.2	4
1523	38048	0.00	1.1	-1.1	7.3
1524	38049	0.00	1.2	-1.3	9.3
1525	38050	2.05	1.0	5	7.2
1526	38051	6.00	0.7	3.1	6.3
1527	38052	0.52	0.8	2.2	7.5
1528	38053	3.27	0.7	2.4	7.1
1529	38054	0.00	1.3	-0.1	6.4
1530	38055	1.39	1.1	-0.5	3.9
1531	38056	0.75	0.6	-0.4	1.9
1532	38057	0.00	0.9	0.2	4.1
1533	38058	2.64	1.0	0	6.6
1534	38059	0.68	1.5	7.1	11.2
1535	38060	0.16	2.0	6.1	12.1
1536	38061	0.00	1.8	9.6	14.4
1537	38062	0.00	1.7	10.2	17
1538	38063	0.00	2.4	9.7	19.4
1539	38064	1.42	1.1	6.6	14.8
1540	38065	7.39	1.5	7.9	12.2
1541	38066	3.30	1.4	7.9	12.6
1542	38067	0.00	2.1	7	11
1543	38068	0.06	2.0	5	10.5
1544	38069	0.86	1.2	3.1	9.3
1545	38070	0.00	1.2	1.6	8.1
1546	38071	3.54	1.1	0.6	8.1
1547	38072	0.20	1.6	-0.3	7.6
1548	38073	0.00	1.4	-2.9	8.8
1549	38074	0.00	2.0	1	11.3
1550	38075	0.00	1.8	1.1	12.3
1551	38076	0.00	3.4	3.8	16.7
1552	38077	0.03	3.1	5.6	20
1553	38078	0.00	3.0	9.5	19.7
1554	38079	0.85	1.8	10.2	14.7
1555	38080	2.06	2.1	9.7	14.9
1556	38081	0.32	2.7	8.9	12.8
1557	38082	2.73	1.8	6.5	10.5
1558	38083	13.98	1.4	3.9	8.8
1559	38084	1.13	1.4	3.5	8.4
1560	38085	2.12	1.6	2.1	9.7
1561	38086	0.10	1.4	3.2	8.3
1562	38087	0.64	1.1	1.4	7.5
1563	38088	0.00	1.4	4.3	9.3
1564	38089	0.00	2.5	1.6	13.4
1565	38090	0.07	1.3	3.4	12
1566	38091	0.00	2.2	1.3	15.5
1567	38092	0.00	3.0	6	17.6
1568	38093	0.00	3.5	7.4	19.4
1569	38094	0.55	3.1	7.9	18.5
1570	38095	5.41	1.3	6.3	9.9
1571	38096	0.65	1.9	5.1	10.2
1572	38097	0.00	2.6	3	15.1
1573	38098	2.56	2.3	9.3	18.1
1574	38099	0.00	2.2	10.8	15.9
1575	38100	0.00	3.3	5.5	17.4
1576	38101	0.00	2.0	4.3	17.4
1577	38102	0.00	3.0	5.2	18.1
1578	38103	0.00	3.5	8.3	19.4
1579	38104	0.82	3.3	9.9	21.3
1580	38105	1.48	2.7	10.7	19.6
1581	38106	0.26	2.2	11.5	16.5
1582	38107	0.36	2.4	10.5	20.8
1583	38108	0.00	2.9	11.2	17.1
1584	38109	0.00	3.4	8.1	19
1585	38110	0.40	3.3	7.4	19
1586	38111	3.97	1.8	6.1	10.9
1587	38112	1.62	2.1	5.8	11.8
1588	38113	0.00	3.2	4.2	16
1589	38114	14.50	1.6	7.7	12.5
1590	38115	0.20	1.4	7.3	11.5
1591	38116	0.00	1.6	7.6	13.8
1592	38117	0.00	2.1	9	16.2
1593	38118	0.00	1.4	8.7	11.2
1594	38119	0.00	2.1	8.2	12.6
1595	38120	0.00	2.2	8.2	12.6
1596	38121	0.00	3.4	3.9	17
1597	38122	0.00	3.5	7.9	20.7
1598	38123	0.00	3.8	9.3	20.3
1599	38124	0.00	3.9	10.7	23.4
1600	38125	0.00	3.8	10.2	23
1601	38126	0.00	4.7	10.8	24
1602	38127	6.08	4.1	10.4	22
1603	38128	0.00	2.9	8.9	15.4
1604	38129	0.14	3.6	7	13.9
1605	38130	1.69	2.1	6.3	13.1
1606	38131	0.00	3.8	4.4	18.6
1607	38132	0.00	3.3	6.3	19.4
1608	38133	0.00	4.0	8	16.7
1609	38134	0.00	2.9	3.9	15.5
1610	38135	0.00	4.2	6.3	19.3
1611	38136	0.54	4.6	9	22.6
1612	38137	6.69	2.1	13.3	15.9
1613	38138	1.44	2.6	10.5	17.1
1614	38139	1.67	2.7	12.1	19.6
1615	38140	2.62	1.7	11.8	14.7
1616	38141	6.90	2.6	11.9	16.3
1617	38142	0.89	2.1	11.5	19.2
1618	38143	0.00	3.3	12	18.6
1619	38144	0.00	4.3	8.5	21.7
1620	38145	0.00	4.9	13.8	26
1621	38146	0.00	5.8	15.5	30.7
1622	38147	1.31	4.6	16.6	26.1
1623	38148	9.74	2.0	14.9	19.3
1624	38149	0.41	2.6	12.8	19.4
1625	38150	0.27	2.6	12.2	17.6
1626	38151	0.20	3.2	11.7	17.8
1627	38152	0.00	4.0	8.3	23.7
1628	38153	0.00	4.1	14.3	23.1
1629	38154	0.00	3.7	11.4	21
1630	38155	0.20	3.8	13.9	20.1
1631	38156	9.41	2.2	12.7	16.9
1632	38157	0.14	3.4	10.5	16.5
1633	38158	1.36	3.1	9.5	16.5
1634	38159	1.98	2.9	10.4	16.8
1635	38160	5.00	2.5	9.4	18.3
1636	38161	10.25	3.4	14.9	19.5
1637	38162	0.79	4.0	12.8	17.4
1638	38163	0.00	4.0	11	18.4
1639	38164	1.34	2.9	9.7	20
1640	38165	0.00	3.6	15.6	21.5
1641	38166	0.00	4.3	11.8	20.4
1642	38167	0.00	3.6	10.4	21.3
1643	38168	0.19	4.3	12.8	25.2
1644	38169	0.16	3.9	13.5	19.1
1645	38170	4.43	3.2	10.5	18.3
1646	38171	0.20	3.4	12.5	18.2
1647	38172	9.19	2.0	10.5	16.4
1648	38173	0.00	3.7	13.2	20.1
1649	38174	0.00	3.7	9.8	21.4
1650	38175	16.78	3.5	12	19.9
1651	38176	4.29	3.7	13.1	21.1
1652	38177	3.33	2.0	13.2	15.3
1653	38178	3.61	2.8	10.4	17
1654	38179	0.40	2.6	10.3	17.2
1655	38180	0.23	1.9	12.1	15.5
1656	38181	0.13	3.0	10.9	18.5
1657	38182	0.16	2.6	10.1	18.9
1658	38183	0.00	2.2	15.9	19.9
1659	38184	0.00	3.5	16.2	22.6
1660	38185	9.47	4.5	15	28.7
1661	38186	4.12	3.0	14.3	22.5
1662	38187	0.00	4.0	11.5	22.6
1663	38188	0.22	3.1	15	23.5
1664	38189	0.75	2.7	15.8	23.3
1665	38190	24.80	4.6	13.7	26.9
1666	38191	0.00	2.6	15.2	20.8
1667	38192	0.00	4.1	15.8	19.9
1668	38193	0.40	2.2	14.5	17.1
1669	38194	0.00	3.7	13.7	20.1
1670	38195	0.00	3.9	9.9	23.2
1671	38196	0.00	4.7	11.6	24.3
1672	38197	0.00	5.0	13.9	28
1673	38198	0.00	4.3	15.4	26.7
1674	38199	0.00	3.9	14.2	25.8
1675	38200	0.00	3.0	15.8	25.3
1676	38201	0.00	4.6	14.8	27.6
1677	38202	0.00	3.9	17	28.2
1678	38203	0.00	4.3	16.3	29
1679	38204	15.39	3.5	18.2	28.1
1680	38205	0.00	2.8	18.8	24.4
1681	38206	0.00	3.5	16	26.7
1682	38207	0.00	5.0	17.3	30.4
1683	38208	0.00	4.4	22	30
1684	38209	13.27	2.5	18.7	25.3
1685	38210	3.79	4.0	16.9	26.6
1686	38211	7.33	2.4	15.7	21.1
1687	38212	4.52	3.1	14.2	21.8
1688	38213	0.34	1.8	14.7	18.3
1689	38214	17.43	3.2	13.1	24.9
1690	38215	0.00	2.1	16.9	21.2
1691	38216	0.00	3.2	14.6	22.8
1692	38217	1.08	3.6	17.5	24.9
1693	38218	10.44	3.7	16.9	21.5
1694	38219	0.41	2.9	13.5	20.3
1695	38220	2.62	2.5	12.4	18
1696	38221	0.33	3.1	11.4	21
1697	38222	1.97	3.4	13.4	23.8
1698	38223	2.50	2.5	14.9	20
1699	38224	19.19	1.8	13.7	17.5
1700	38225	0.00	3.3	13.7	19.6
1701	38226	14.13	1.4	13.2	15.7
1702	38227	0.00	2.6	14.2	20.6
1703	38228	0.14	2.4	10.6	18.5
1704	38229	4.06	2.2	11.5	17.5
1705	38230	0.00	2.5	11	17.7
1706	38231	0.00	2.1	10.5	20.7
1707	38232	0.00	3.0	10.9	24.2
1708	38233	0.00	3.0	13.3	26.4
1709	38234	0.00	2.7	14.6	26.2
1710	38235	0.00	3.5	15.1	27.1
1711	38236	0.00	4.1	15.6	26.9
1712	38237	0.00	3.4	15.7	25
1713	38238	0.00	3.6	13.3	23.2
1714	38239	0.00	3.1	12.5	24.4
1715	38240	2.23	3.0	12.4	25.7
1716	38241	6.26	2.4	15.7	21.5
1717	38242	0.54	3.1	12.5	18.6
1718	38243	7.95	2.2	13.3	18.7
1719	38244	1.14	2.8	11.4	17.8
1720	38245	0.00	2.4	10.3	17
1721	38246	0.00	2.2	7.6	18.5
1722	38247	0.00	2.9	9.3	20
1723	38248	0.51	2.9	13.9	21.9
1724	38249	0.00	2.7	11.1	18.5
1725	38250	0.39	1.9	11.8	16.1
1726	38251	0.00	2.9	11.1	16.7
1727	38252	6.74	1.9	11.5	15.4
1728	38253	7.14	1.5	9.9	16.9
1729	38254	18.84	1.0	8.9	12
1730	38255	0.63	1.4	10	13.6
1731	38256	0.07	1.5	10.9	17.5
1732	38257	0.00	1.2	13.3	17.3
1733	38258	0.00	1.3	14.3	17
1734	38259	0.00	1.3	11	16.6
1735	38260	0.00	1.2	11.3	17.5
1736	38261	0.22	1.3	13.4	18.6
1737	38262	0.00	1.7	10.9	16
1738	38263	0.00	1.2	11	12.2
1739	38264	0.20	1.9	13.7	19.8
1740	38265	0.00	1.3	12.4	15.9
1741	38266	0.50	1.8	10.4	15.7
1742	38267	1.35	1.2	8.8	13.6
1743	38268	0.00	1.0	7.9	15.3
1744	38269	0.00	1.4	5.9	13.3
1745	38270	0.00	1.6	6.3	13.1
1746	38271	0.00	1.8	5.4	12.7
1747	38272	0.13	1.6	8.2	16.5
1748	38273	1.14	1.3	9.8	15.9
1749	38274	11.09	1.2	10	13.4
1750	38275	0.00	1.0	7.6	11.4
1751	38276	4.11	0.4	7.6	7.6
1752	38277	3.99	0.4	7.6	7.6
1753	38278	0.00	1.1	7.5	13.4
1754	38279	1.05	0.9	5.6	15
1755	38280	13.30	1.4	10.3	20.2
1756	38281	0.00	2.1	9.6	17.2
1757	38282	0.23	1.9	10.1	16.9
1758	38283	0.00	1.8	13.6	18.4
1759	38284	0.25	1.7	15	18
1760	38285	0.41	2.1	10.9	15.9
1761	38286	0.07	1.0	6.6	13.9
1762	38287	6.93	0.9	5.3	11.8
1763	38288	0.00	1.0	9.9	16.2
1764	38289	0.59	0.7	9.4	13.2
1765	38290	0.06	0.5	5.5	14.5
1766	38291	0.00	0.7	5.2	11.8
1767	38292	5.50	0.7	5.8	10.1
1768	38293	0.00	0.5	7.6	10.7
1769	38294	0.00	0.4	8.1	11.5
1770	38295	0.47	0.5	7	12.4
1771	38296	0.00	0.8	4.9	10.8
1772	38297	0.03	0.7	7.8	11.8
1773	38298	0.13	0.7	6.5	11.2
1774	38299	2.64	0.5	6.3	7.1
1775	38300	0.00	0.6	1.3	8
1776	38301	8.12	0.3	1.1	8.3
1777	38302	0.00	0.4	3.2	7.6
1778	38303	1.34	0.7	1.7	9.9
1779	38304	6.14	0.7	4.6	8.3
1780	38305	0.14	0.4	2.7	9.2
1781	38306	0.06	0.4	2	7.2
1782	38307	0.06	0.6	7.3	11.8
1783	38308	2.35	0.8	9.4	12.5
1784	38309	27.30	0.7	7.2	11.3
1785	38310	0.10	1.1	0.6	7
1786	38311	0.00	0.6	-0.9	5.2
1787	38312	0.66	0.4	-1.3	6.8
1788	38313	0.00	1.0	8.6	13.7
1789	38314	0.34	0.5	5.9	11.2
1790	38315	0.00	0.4	1.7	7
1791	38316	0.00	0.4	-0.8	5.5
1792	38317	4.66	0.4	1.6	8.1
1793	38318	2.60	0.3	6.1	8.7
1794	38319	7.29	0.3	7	8.4
1795	38320	0.00	0.2	5.9	7.5
1796	38321	0.00	0.3	3.2	7.1
1797	38322	0.00	0.3	3.2	4
1798	38323	0.00	0.2	-2	7.1
1799	38324	0.00	0.3	-1.9	6.4
1800	38325	0.00	0.2	-1.9	4.2
1801	38326	0.30	0.2	4.3	7.7
1802	38327	0.07	0.2	3.6	6.5
1803	38328	0.00	0.1	3	4.8
1804	38329	0.00	0.3	2.4	7.7
1805	38330	0.00	0.1	-0.2	2.4
1806	38331	0.00	0.2	0.2	1.6
1807	38332	0.00	0.2	2.2	2.9
1808	38333	0.00	0.1	0	0.9
1809	38334	0.00	0.2	-2.1	-1.2
1810	38335	0.00	0.2	-2.1	1.9
1811	38336	0.00	0.5	1.7	3.9
1812	38337	2.56	0.4	2.3	7.2
1813	38338	23.70	0.7	0.7	6.3
1814	38339	1.31	0.6	1.1	7.7
1815	38340	0.00	0.6	0.2	4
1816	38341	0.00	0.3	-3.8	3.2
1817	38342	0.00	0.2	-5	1.5
1818	38343	4.19	0.5	0.5	5.4
1819	38344	0.00	0.9	6.1	11.8
1820	38345	15.63	1.1	8.1	10.2
1821	38346	0.95	0.6	2.3	7.9
1822	38347	0.00	0.3	-0.6	5
1823	38348	6.55	0.2	-4.3	0.2
1824	38349	0.73	0.6	1.2	5.1
1825	38350	0.00	0.5	2.8	6.7
1826	38351	0.00	0.6	4.7	8.9
1827	38352	0.00	0.4	8.3	9.9
1828	38353	2.75	0.5	6.6	10.3
1829	38354	0.00	1.2	3.6	9.3
1830	38355	0.25	0.7	1.9	8.9
1831	38356	0.07	0.6	4.5	7.5
1832	38357	1.08	0.4	3.5	7.4
1833	38358	0.00	0.5	4.9	9.4
1834	38359	0.00	1.0	8.1	12.2
1835	38360	1.17	2.0	5.9	11.3
1836	38361	0.16	0.8	5.2	10.6
1837	38362	6.15	1.4	8.7	12.4
1838	38363	1.79	0.7	7.9	10.5
1839	38364	0.00	0.9	5.2	10.1
1840	38365	0.00	0.8	2.7	7.5
1841	38366	0.00	0.3	-0.2	6.5
1842	38367	0.00	0.1	-0.8	4.6
1843	38368	0.00	0.6	-0.6	4.5
1844	38369	7.27	0.5	3.4	7.8
1845	38370	5.38	0.9	3.2	8.1
1846	38371	0.60	0.8	3.9	7.2
1847	38372	4.73	0.9	6.4	11.7
1848	38373	0.00	1.2	4.5	11
1849	38374	0.00	0.5	0.1	6.7
1850	38375	2.88	0.9	0	6.3
1851	38376	1.50	0.7	-1.3	3.3
1852	38377	0.00	0.6	-2.7	1.8
1853	38378	0.06	0.6	-3.4	0.9
1854	38379	2.09	0.3	-1.8	3.9
1855	38380	4.10	0.3	1.4	4
1856	38381	0.20	0.5	0	4
1857	38382	0.27	0.4	1.7	6.9
1858	38383	3.93	0.5	4	8.3
1859	38384	1.45	0.8	3.7	8.1
1860	38385	2.90	0.6	4.7	7.2
1861	38386	0.73	0.5	4.8	8.6
1862	38387	0.00	0.4	1.7	7.1
1863	38388	0.00	0.5	0	3.5
1864	38389	0.00	0.9	1.7	9
1865	38390	0.00	0.6	-2.5	4.7
1866	38391	0.00	0.5	-1.5	8.4
1867	38392	0.20	0.8	1.9	9.6
1868	38393	24.06	0.8	6.6	8.7
1869	38394	6.53	0.5	7.1	9.1
1870	38395	2.85	1.4	7	12.6
1871	38396	9.38	1.2	1.1	6.5
1872	38397	6.89	0.8	1.6	5.6
1873	38398	0.00	1.0	0.5	4.1
1874	38399	0.00	1.0	-2.1	1.6
1875	38400	0.55	0.5	-0.5	1.2
1876	38401	6.59	0.7	0.2	4.7
1877	38402	12.59	0.6	0.4	4.5
1878	38403	1.48	0.6	0	4.1
1879	38404	0.13	0.5	-1	2.3
1880	38405	1.07	0.8	-1.1	1.4
1881	38406	0.14	0.6	-2.6	0.7
1882	38407	0.00	0.5	-2.5	1.3
1883	38408	0.00	0.7	-5	2.6
1884	38409	0.34	0.6	-1	3.7
1885	38410	0.00	1.2	-4.3	0.1
1886	38411	0.67	0.8	-7	-0.4
1887	38412	0.62	0.8	-4.4	-1.6
1888	38413	1.14	0.7	-1.8	0.3
1889	38414	0.00	0.6	-2.2	0
1890	38415	8.02	0.6	-7.1	0.3
1891	38416	2.01	0.6	-0.3	3.3
1892	38417	0.45	1.0	-4.3	2.4
1893	38418	1.90	0.8	1.4	5.5
1894	38419	2.85	0.8	3.8	5.7
1895	38420	0.10	0.8	2.4	5.7
1896	38421	0.03	0.9	1.6	7.8
1897	38422	3.16	1.1	1.2	7.6
1898	38423	0.00	1.1	0.6	5
1899	38424	0.07	1.2	1	6.6
1900	38425	0.00	1.2	2.4	7.8
1901	38426	0.00	1.7	2.3	11.6
1902	38427	0.00	3.0	8.9	19.8
1903	38428	0.00	1.9	9	14.7
1904	38429	0.00	1.3	7.3	13.3
1905	38430	0.00	1.0	5.2	14.2
1906	38431	0.00	1.4	9.4	13.9
1907	38432	0.00	2.6	5.1	18.5
1908	38433	1.66	2.0	10.1	15.7
1909	38434	0.00	1.7	8.3	17.4
1910	38435	2.66	1.4	9	15.8
1911	38436	0.00	1.2	7	14.2
1912	38437	0.20	1.6	7.4	16.4
1913	38438	0.48	1.1	7.2	13.8
1914	38439	0.00	1.0	6.7	10.1
1915	38440	2.76	1.3	6.1	14.4
1916	38441	0.19	1.2	10.1	12.6
1917	38442	0.07	1.3	9	15
1918	38443	0.00	1.9	4.7	18.2
1919	38444	0.00	2.4	5.3	16.4
1920	38445	0.00	2.5	9.5	19.1
1921	38446	11.02	2.0	7.7	16.3
1922	38447	0.00	1.7	5	12.4
1923	38448	1.02	1.8	4.1	12.7
1924	38449	4.77	2.1	6.3	11.3
1925	38450	3.03	1.1	4.3	7
1926	38451	0.54	1.7	0.7	8.4
1927	38452	0.30	1.4	5.3	10.7
1928	38453	0.00	1.8	4.5	16
1929	38454	0.00	1.7	4.1	14.5
1930	38455	8.18	1.3	8.9	11.9
1931	38456	3.46	1.6	7.9	13.7
1932	38457	5.48	1.1	5.9	7.9
1933	38458	6.38	1.0	3.4	7.4
1934	38459	0.07	1.0	5.9	8.6
1935	38460	2.75	1.7	6	12.7
1936	38461	0.68	1.4	4.1	12.8
1937	38462	0.00	1.4	5.1	11.8
1938	38463	0.00	2.6	2.3	14.2
1939	38464	0.00	2.6	3.9	16.5
1940	38465	0.14	2.0	5.2	13.7
1941	38466	0.00	2.0	7.5	18.2
1942	38467	1.24	1.3	9.6	12.9
1943	38468	0.90	1.8	7.3	14.8
1944	38469	0.00	3.0	9.3	14.9
1945	38470	10.08	2.4	7.6	17.5
1946	38471	0.16	1.6	12.2	15.9
1947	38472	0.00	2.5	13.3	21.4
1948	38473	0.00	4.1	13.6	26.7
1949	38474	20.03	1.9	13.1	18.7
1950	38475	4.82	2.8	11.5	18.5
1951	38476	4.85	1.6	8.6	13.4
1952	38477	1.65	2.7	6.8	13.2
1953	38478	4.98	2.3	9.8	13.4
1954	38479	4.07	2.0	6.3	11.6
1955	38480	0.41	2.0	4.4	11.5
1956	38481	0.17	2.0	3.9	11.2
1957	38482	0.03	1.8	2.6	11.1
1958	38483	0.00	2.1	2.3	13
1959	38484	0.00	3.0	4	15
1960	38485	0.00	2.6	7.4	14.5
1961	38486	0.00	3.3	7.3	17.5
1962	38487	0.00	2.7	5	15.2
1963	38488	0.43	2.7	4.2	16.2
1964	38489	0.00	2.2	5.4	10.2
1965	38490	0.00	2.4	2.3	14.1
1966	38491	7.08	2.9	8.2	18.8
1967	38492	1.28	2.9	13.3	19.9
1968	38493	0.06	2.9	11.6	19
1969	38494	0.16	3.4	10.4	18
1970	38495	3.41	3.2	9.1	15.5
1971	38496	0.00	3.1	9	17.5
1972	38497	0.00	4.0	14.1	23.5
1973	38498	0.00	5.3	16	27.5
1974	38499	0.00	5.9	13.7	31.1
1975	38500	0.00	2.5	13.7	20.7
1976	38501	12.37	2.1	13.7	20.7
1977	38502	3.41	1.9	9.8	13.6
1978	38503	0.00	2.6	7.6	17.1
1979	38504	0.56	3.0	7.7	19.3
1980	38505	0.00	2.8	13.2	20.7
1981	38506	3.51	3.4	14.1	24.3
